기준일,출발구,trip_count,fare_sum,fare_count,distance_m_sum,distance_count,request_to_dispatch_min_sum,request_to_dispatch_count,scheduled_to_pickup_min_sum,scheduled_to_pickup_count,ride_min_sum,ride_min_count,avg_fare,avg_distance_m,avg_distance_km,avg_request_to_dispatch_min,avg_scheduled_to_pickup_min,avg_ride_min,total_record_count,completed_count,cancelled_count,completion_rate,cancellation_rate
2025-10-20,구로구,184.0,456900,184,1504300,184,26608.91955,184.0,8563.748616666666,184.0,5065.46365,184.0,2483.1521739130435,8175.54347826087,8.17554347826087,144.61369320652173,46.54211204710145,27.52969375,216,184,32,0.8518518518518519,0.14814814814814814
2025-10-20,구리시,1.0,2000,1,6218,1,58.04933333333334,1.0,-10.594283333333333,1.0,15.115499999999999,1.0,2000.0,6218.0,6.218,58.04933333333334,-10.594283333333333,15.115499999999999,1,1,0,1.0,0.0
2025-10-20,금천구,93.0,208300,93,805490,93,12187.257166666666,93.0,3915.5725,93.0,2453.3058666666666,93.0,2239.7849462365593,8661.182795698925,8.661182795698926,131.04577598566308,42.10293010752689,26.379632974910393,109,93,16,0.8532110091743119,0.14678899082568808
2025-10-20,김포시,4.0,19100,4,147232,4,463.8886166666666,4.0,-10.695566666666668,4.0,208.92233333333334,4.0,4775.0,36808.0,36.808,115.97215416666666,-2.673891666666667,52.230583333333335,5,4,1,0.8,0.2
2025-10-20,남양주시,1.0,3800,1,22857,1,114.63516666666666,1.0,15.318216666666666,1.0,38.17433333333334,1.0,3800.0,22857.0,22.857,114.63516666666666,15.318216666666666,38.17433333333334,1,1,0,1.0,0.0
2025-10-20,노원구,599.0,1269300,599,3836254,599,56045.21605,599.0,15968.26535,599.0,12535.393266666666,599.0,2119.0317195325542,6404.430717863105,6.4044307178631055,93.56463447412354,26.65820592654424,20.927200779076237,649,599,50,0.9229583975346687,0.07704160246533127
2025-10-20,도봉구,170.0,344000,170,1169669,170,10684.099533333334,170.0,5020.097883333333,170.0,3654.5371833333334,170.0,2023.5294117647059,6880.405882352941,6.8804058823529415,62.847644313725496,29.529987549019605,21.497277549019607,194,170,24,0.8762886597938144,0.12371134020618557
2025-10-20,동대문구,179.0,385300,179,1353224,179,19511.256166666666,179.0,6626.813883333333,179.0,4318.26155,179.0,2152.513966480447,7559.91061452514,7.55991061452514,109.00143109869646,37.02130661080074,24.12436620111732,205,179,26,0.8731707317073171,0.12682926829268293
2025-10-20,동작구,168.0,351400,168,1237691,168,19671.595116666667,168.0,7030.69255,168.0,3991.5928,168.0,2091.6666666666665,7367.208333333333,7.367208333333333,117.09282807539682,41.84936041666666,23.75948095238095,190,168,22,0.8842105263157894,0.11578947368421053
2025-10-20,마포구,340.0,773500,340,2594776,340,20135.056416666666,340.0,11807.042166666666,340.0,7921.651833333333,340.0,2275.0,7631.694117647059,7.631694117647059,59.220754166666666,34.72659460784313,23.298975980392157,390,340,50,0.8717948717948718,0.1282051282051282
2025-10-20,부천시소사구,1.0,1500,1,2583,1,27.958450000000003,1.0,1.4008333333333334,1.0,8.409883333333333,1.0,1500.0,2583.0,2.583,27.958450000000003,1.4008333333333334,8.409883333333333,1,1,0,1.0,0.0
2025-10-20,서대문구,322.0,764300,322,2386495,322,19306.659766666668,322.0,11877.579366666667,322.0,7724.27515,322.0,2373.6024844720496,7411.475155279503,7.411475155279503,59.95857070393375,36.886892443064184,23.988432142857143,368,322,46,0.875,0.125
2025-10-20,서초구,135.0,332000,135,1336389,135,10750.39105,135.0,6491.5133166666665,135.0,3981.47455,135.0,2459.259259259259,9899.177777777777,9.899177777777776,79.63252629629629,48.085283827160495,29.492404074074074,171,135,35,0.7894736842105263,0.2046783625730994
2025-10-20,성남시분당구,1.0,4300,1,30617,1,85.46295,1.0,-18.25205,1.0,51.8355,1.0,4300.0,30617.0,30.617,85.46295,-18.25205,51.8355,1,1,0,1.0,0.0
2025-10-20,성남시중원구,1.0,2300,1,7806,1,84.03983333333333,1.0,-20.925783333333335,1.0,29.566899999999997,1.0,2300.0,7806.0,7.806,84.03983333333333,-20.925783333333335,29.566899999999997,1,1,0,1.0,0.0
2025-10-20,성동구,141.0,335700,141,1324368,141,10838.688816666667,141.0,5317.542233333334,141.0,3896.2903333333334,141.0,2380.851063829787,9392.68085106383,9.39268085106383,76.87013345153665,37.713065484633574,27.63326477541371,167,141,26,0.844311377245509,0.15568862275449102
2025-10-20,성북구,208.0,438500,208,1552777,208,22024.443733333334,208.0,7627.065033333333,208.0,5265.268283333333,208.0,2108.173076923077,7465.274038461538,7.465274038461538,105.88674871794872,36.66858189102564,25.313789823717947,234,208,26,0.8888888888888888,0.1111111111111111
2025-10-20,송파구,225.0,542500,225,2243435,225,16353.238533333333,225.0,9750.3949,225.0,5965.515266666666,225.0,2411.1111111111113,9970.822222222223,9.970822222222223,72.68106014814815,43.335088444444445,26.513401185185185,259,225,34,0.8687258687258688,0.13127413127413126
2025-10-20,안양시만안구,1.0,3300,1,16461,1,98.15799999999999,1.0,-28.457449999999998,1.0,44.62516666666667,1.0,3300.0,16461.0,16.461,98.15799999999999,-28.457449999999998,44.62516666666667,1,1,0,1.0,0.0
2025-10-20,양천구,190.0,383200,190,1265358,190,30899.71955,190.0,6711.861983333333,190.0,4108.3170666666665,190.0,2016.842105263158,6659.778947368421,6.65977894736842,162.63010289473684,35.32558938596491,21.62272140350877,218,190,28,0.8715596330275229,0.12844036697247707
2025-10-20,영등포구,241.0,561800,241,1787757,241,12917.615633333333,241.0,8981.0131,241.0,5856.758366666667,241.0,2331.1203319502074,7418.078838174274,7.418078838174274,53.60006486860304,37.26561452282158,24.30190193637621,284,241,43,0.8485915492957746,0.15140845070422534
2025-10-20,용산구,96.0,249200,96,1087995,96,9296.504483333334,96.0,3630.46675,96.0,2794.30295,96.0,2595.8333333333335,11333.28125,11.33328125,96.83858836805557,37.81736197916667,29.107322395833332,124,96,27,0.7741935483870968,0.21774193548387097
2025-10-20,은평구,280.0,596900,280,2073050,280,19439.273549999998,280.0,10391.995883333333,280.0,6646.371983333333,280.0,2131.785714285714,7403.75,7.40375,69.42597696428571,37.11427101190476,23.737042797619047,324,280,42,0.8641975308641975,0.12962962962962962
2025-10-20,종로구,142.0,349000,142,1453151,142,9112.961299999999,142.0,6201.0491,142.0,5123.9833,142.0,2457.7464788732395,10233.457746478873,10.233457746478873,64.1757838028169,43.66935985915493,36.084389436619716,184,142,42,0.7717391304347826,0.22826086956521738
2025-10-20,중구,72.0,182900,72,772931,72,3584.3703333333333,72.0,3488.14595,72.0,2436.7144333333335,72.0,2540.277777777778,10735.152777777777,10.735152777777778,49.782921296296294,48.44647152777778,33.843256018518524,87,72,15,0.8275862068965517,0.1724137931034483
2025-10-20,중랑구,208.0,477900,208,1437430,208,19592.918166666666,208.0,6070.365116666667,208.0,4654.65975,208.0,2297.596153846154,6910.721153846154,6.910721153846154,94.1967219551282,29.18444767628205,22.378171875,232,208,24,0.896551724137931,0.10344827586206896
2025-10-20,하남시,1.0,3300,1,15836,1,109.06666666666666,1.0,-24.86821666666667,1.0,56.486216666666664,1.0,3300.0,15836.0,15.836,109.06666666666666,-24.86821666666667,56.486216666666664,2,1,0,0.5,0.0
2025-10-21,강남구,189.0,459000,189,1890463,189,26280.817666666666,189.0,8351.223366666667,189.0,5554.04885,189.0,2428.5714285714284,10002.449735449736,10.002449735449737,139.05194532627866,44.18636701940036,29.386501851851854,230,189,41,0.8217391304347826,0.1782608695652174
2025-10-21,강동구,341.0,842900,341,2911841,341,29145.14195,341.0,10964.0424,341.0,8363.502833333334,341.0,2471.8475073313784,8539.123167155425,8.539123167155426,85.46962448680353,32.152617008797655,24.52640127077224,382,341,41,0.8926701570680629,0.10732984293193717
2025-10-21,강북구,137.0,328700,137,1015032,137,16340.499899999999,137.0,4366.679316666667,137.0,3582.0165833333335,137.0,2399.2700729927005,7408.992700729927,7.408992700729927,119.2737218978102,31.873571654501216,26.146106447688567,160,137,23,0.85625,0.14375
2025-10-21,강서구,330.0,789500,330,2859016,330,32516.683183333334,330.0,10868.365516666667,330.0,9518.273483333332,330.0,2392.4242424242425,8663.684848484849,8.663684848484849,98.53540358585859,32.93444095959596,28.843252979797978,374,330,44,0.8823529411764706,0.11764705882352941
2025-10-21,고양시덕양구,3.0,11800,3,76172,3,177.63549999999998,3.0,26.173766666666666,3.0,115.07578333333333,3.0,3933.3333333333335,25390.666666666668,25.390666666666668,59.211833333333324,8.724588888888889,38.35859444444444,4,3,1,0.75,0.25
2025-10-21,고양시일산동구,2.0,9600,2,74089,2,260.04488333333336,2.0,20.669833333333333,2.0,125.24883333333332,2.0,4800.0,37044.5,37.0445,130.02244166666668,10.334916666666667,62.62441666666666,3,2,1,0.6666666666666666,0.3333333333333333
2025-10-21,고양시일산서구,1.0,4000,1,26804,1,90.64271666666667,1.0,-18.6405,1.0,51.02895,1.0,4000.0,26804.0,26.804,90.64271666666667,-18.6405,51.02895,2,1,1,0.5,0.5
2025-10-21,관악구,175.0,376900,175,1329862,175,17108.002816666667,175.0,7525.528933333333,175.0,5158.347666666667,175.0,2153.714285714286,7599.211428571429,7.5992114285714285,97.7600160952381,43.00302247619047,29.47627238095238,209,175,34,0.8373205741626795,0.16267942583732056
2025-10-21,광진구,158.0,338900,158,1147663,158,9168.231066666667,158.0,5167.7387,158.0,3411.416616666667,158.0,2144.9367088607596,7263.689873417721,7.2636898734177215,58.02677890295359,32.70720696202532,21.5912444092827,180,158,22,0.8777777777777778,0.12222222222222222
2025-10-21,구로구,200.0,443000,200,1603437,200,25539.067216666666,200.0,8000.699,200.0,5630.2293,200.0,2215.0,8017.185,8.017185,127.69533608333333,40.003495,28.1511465,234,200,34,0.8547008547008547,0.1452991452991453
2025-10-21,금천구,81.0,180100,81,670212,81,15182.650866666667,81.0,3749.3151333333335,81.0,2109.5113833333335,81.0,2223.456790123457,8274.222222222223,8.274222222222223,187.4401341563786,46.287841152263375,26.043350411522635,96,81,15,0.84375,0.15625
2025-10-21,김포시,3.0,15500,3,128635,3,303.8899333333334,3.0,25.02255,3.0,237.24945,3.0,5166.666666666667,42878.333333333336,42.87833333333334,101.29664444444445,8.34085,79.08315,3,3,0,1.0,0.0
2025-10-21,남양주시,3.0,15900,3,132926,3,304.7669333333333,3.0,135.00611666666666,3.0,274.38188333333335,3.0,5300.0,44308.666666666664,44.30866666666667,101.58897777777777,45.00203888888888,91.46062777777779,3,3,0,1.0,0.0
2025-10-21,노원구,597.0,1212700,597,4104503,597,51942.900316666666,597.0,16294.869033333332,597.0,13986.025,597.0,2031.323283082077,6875.214405360134,6.8752144053601345,87.0065331937465,27.29458799553322,23.42717755443886,643,597,45,0.9284603421461898,0.06998444790046657
2025-10-21,도봉구,191.0,402600,191,1475928,191,20828.689166666667,191.0,5664.7356,191.0,4877.005033333333,191.0,2107.8534031413615,7727.371727748691,7.727371727748691,109.05072862129146,29.658301570680628,25.534057766143103,212,191,21,0.9009433962264151,0.09905660377358491
2025-10-21,동대문구,205.0,430200,205,1487165,205,21744.7143,205.0,7514.52705,205.0,4929.6422,205.0,2098.5365853658536,7254.463414634146,7.254463414634146,106.07177707317074,36.65622951219512,24.04703512195122,217,205,12,0.9447004608294931,0.055299539170506916
2025-10-21,동작구,162.0,329900,162,1063588,162,19345.584883333333,162.0,7089.950833333333,162.0,3476.312716666667,162.0,2036.4197530864199,6565.358024691358,6.565358024691358,119.41719063786007,43.76512860082305,21.45872047325103,186,162,24,0.8709677419354839,0.12903225806451613
2025-10-21,마포구,321.0,694300,321,2440586,321,17830.123933333332,321.0,12348.9866,321.0,7771.958766666667,321.0,2162.9283489096574,7603.071651090343,7.603071651090343,55.54555742471443,38.47036323987539,24.211709553478713,373,321,52,0.8605898123324397,0.13941018766756033
2025-10-21,부천시오정구,1.0,1500,1,4926,1,46.75278333333333,1.0,-3.375383333333333,1.0,14.9601,1.0,1500.0,4926.0,4.926,46.75278333333333,-3.375383333333333,14.9601,1,1,0,1.0,0.0
2025-10-21,서대문구,338.0,729200,338,2633998,338,20725.545383333334,338.0,14318.605116666668,338.0,8810.545333333333,338.0,2157.396449704142,7792.89349112426,7.792893491124261,61.31818160749507,42.36273703155819,26.06670216962525,379,338,41,0.8918205804749341,0.10817941952506596
2025-10-21,서초구,139.0,346500,139,1471240,139,21879.609083333333,139.0,7600.54465,139.0,4194.434566666667,139.0,2492.8057553956833,10584.460431654676,10.584460431654676,157.40725959232614,54.680177338129496,30.17578824940048,171,139,32,0.8128654970760234,0.1871345029239766
2025-10-21,성남시분당구,,,,,,,,,,,,,,,,,,1,0,1,0.0,1.0
2025-10-21,성동구,121.0,292200,121,1165210,121,6906.0356833333335,121.0,4770.674,121.0,3655.418383333333,121.0,2414.876033057851,9629.834710743802,9.629834710743802,57.074675068870526,39.42705785123967,30.210069283746556,143,121,22,0.8461538461538461,0.15384615384615385
2025-10-21,성북구,172.0,366500,172,1333678,172,14972.559716666667,172.0,6673.124066666666,172.0,4736.923983333333,172.0,2130.813953488372,7753.941860465116,7.753941860465116,87.04976579457364,38.79723294573643,27.54025571705426,197,172,25,0.8730964467005076,0.12690355329949238
2025-10-21,송파구,212.0,527400,212,2264260,212,25471.071,212.0,8184.49745,212.0,6214.487833333334,212.0,2487.735849056604,10680.471698113208,10.680471698113207,120.14656132075471,38.60612004716981,29.313621855345914,243,212,31,0.8724279835390947,0.12757201646090535
2025-10-21,양주시,1.0,6400,1,60786,1,104.67621666666668,1.0,25.244500000000002,1.0,65.04116666666667,1.0,6400.0,60786.0,60.786,104.67621666666668,25.244500000000002,65.04116666666667,1,1,0,1.0,0.0
2025-10-21,양천구,204.0,498200,204,1355219,204,19933.22941666667,204.0,7013.9626,204.0,4450.5381333333335,204.0,2442.156862745098,6643.230392156863,6.6432303921568625,97.71190890522877,34.38216960784314,21.81636339869281,226,204,22,0.9026548672566371,0.09734513274336283
2025-10-21,영등포구,217.0,498600,217,1916109,217,19662.884283333333,217.0,9500.732266666666,217.0,6036.555983333334,217.0,2297.695852534562,8829.99539170507,8.82999539170507,90.61236996927803,43.78217634408602,27.81823033794163,256,217,39,0.84765625,0.15234375
2025-10-21,용산구,100.0,254200,100,1049575,100,7000.785116666667,100.0,4288.94225,100.0,3136.25165,100.0,2542.0,10495.75,10.49575,70.00785116666667,42.8894225,31.3625165,118,100,18,0.847457627118644,0.15254237288135594
2025-10-21,은평구,262.0,582700,262,2161831,262,28123.990433333332,262.0,9791.069933333334,262.0,7198.285066666666,262.0,2224.0458015267177,8251.263358778626,8.251263358778626,107.34347493638677,37.370495928753186,27.474370483460557,310,262,48,0.8451612903225807,0.15483870967741936
2025-10-21,의정부시,1.0,4000,1,25271,1,55.522450000000006,1.0,-7.375883333333333,1.0,66.86021666666666,1.0,4000.0,25271.0,25.271,55.522450000000006,-7.375883333333333,66.86021666666666,1,1,0,1.0,0.0
2025-10-21,종로구,161.0,440400,161,1591043,161,7044.064,161.0,7404.061283333333,161.0,6102.553116666667,161.0,2735.4037267080744,9882.254658385093,9.882254658385092,43.75195031055901,45.9879582815735,37.904056625258804,201,161,40,0.8009950248756219,0.19900497512437812
2025-10-21,중구,81.0,220700,81,1014897,81,3727.8293,81.0,4161.032016666667,81.0,3148.2748333333334,81.0,2724.6913580246915,12529.592592592593,12.529592592592593,46.02258395061728,51.37076563786009,38.86759053497943,102,81,21,0.7941176470588235,0.20588235294117646
2025-10-21,중랑구,229.0,478400,229,1561914,229,20081.800016666668,229.0,6570.733783333333,229.0,5155.819183333333,229.0,2089.0829694323143,6820.585152838428,6.8205851528384285,87.69344985443959,28.69316062590975,22.5144942503639,254,229,25,0.9015748031496063,0.0984251968503937
2025-10-22,강남구,173.0,500700,173,2113150,173,16684.4399,173.0,8584.625766666666,173.0,5837.3091,173.0,2894.2196531791906,12214.739884393064,12.214739884393063,96.44184913294798,49.62211425818882,33.7416710982659,208,173,35,0.8317307692307693,0.16826923076923078
2025-10-22,강동구,334.0,732300,334,2787007,334,27657.051133333334,334.0,11172.748,334.0,7669.424516666667,334.0,2192.5149700598804,8344.332335329342,8.344332335329343,82.80554231536927,33.45134131736527,22.96234885229541,367,334,33,0.9100817438692098,0.08991825613079019
2025-10-22,강북구,157.0,339200,157,1254983,157,19691.853683333335,157.0,5268.624583333333,157.0,4178.6268,157.0,2160.5095541401274,7993.522292993631,7.993522292993631,125.42581963906582,33.55811836518047,26.615457324840765,186,157,29,0.8440860215053764,0.15591397849462366
2025-10-22,강서구,337.0,803700,337,3322067,337,50526.28486666667,337.0,13839.464316666666,337.0,10002.915566666667,337.0,2384.86646884273,9857.765578635015,9.857765578635014,149.92962868447083,41.0666596933729,29.682242037586548,382,337,45,0.8821989528795812,0.11780104712041885
2025-10-22,고양시덕양구,1.0,3200,1,14103,1,64.89188333333333,1.0,-2.4972833333333333,1.0,37.081783333333334,1.0,3200.0,14103.0,14.103,64.89188333333333,-2.4972833333333333,37.081783333333334,2,1,1,0.5,0.5
2025-10-22,고양시일산동구,1.0,4000,1,26537,1,90.95105,1.0,8.968666666666667,1.0,49.770716666666665,1.0,4000.0,26537.0,26.537,90.95105,8.968666666666667,49.770716666666665,2,1,1,0.5,0.5
2025-10-22,과천시,,,,,,,,,,,,,,,,,,1,0,1,0.0,1.0
2025-10-22,관악구,204.0,393400,204,1228366,204,11229.8595,204.0,9016.24665,204.0,4353.8695333333335,204.0,1928.4313725490197,6021.401960784314,6.0214019607843134,55.04833088235294,44.197287499999995,21.3424977124183,242,204,38,0.8429752066115702,0.15702479338842976
2025-10-22,광명시,,,,,,,,,,,,,,,,,,1,0,1,0.0,1.0
2025-10-22,광진구,162.0,440600,162,1320382,162,5228.839683333334,162.0,6494.305966666667,162.0,3816.81055,162.0,2719.753086419753,8150.506172839506,8.150506172839506,32.27678816872428,40.08830843621399,23.560558950617285,185,162,23,0.8756756756756757,0.12432432432432433
2025-10-22,구로구,193.0,435200,193,1596774,193,25639.617016666667,193.0,8401.328083333334,193.0,5411.126966666667,193.0,2254.922279792746,8273.440414507771,8.273440414507771,132.84775656303972,43.53019732297064,28.036927288428323,228,193,35,0.8464912280701754,0.15350877192982457
2025-10-22,구리시,1.0,1700,1,5309,1,54.36383333333333,1.0,-24.036283333333333,1.0,16.8584,1.0,1700.0,5309.0,5.309,54.36383333333333,-24.036283333333333,16.8584,1,1,0,1.0,0.0
2025-10-22,금천구,98.0,214400,98,794035,98,12147.438783333333,98.0,3993.3718833333332,98.0,2510.166583333333,98.0,2187.7551020408164,8102.397959183673,8.102397959183673,123.95345697278911,40.74869268707483,25.613944727891155,119,98,21,0.8235294117647058,0.17647058823529413
2025-10-22,김포시,5.0,26100,5,216158,5,508.17038333333335,5.0,3.5727333333333338,5.0,484.6076,5.0,5220.0,43231.6,43.2316,101.63407666666667,0.7145466666666668,96.92152,7,5,2,0.7142857142857143,0.2857142857142857
2025-10-22,남양주시,2.0,9600,2,74915,2,205.22483333333332,2.0,15.977783333333331,2.0,121.07288333333332,2.0,4800.0,37457.5,37.4575,102.61241666666666,7.988891666666666,60.53644166666666,3,2,1,0.6666666666666666,0.3333333333333333
2025-10-22,노원구,593.0,1289400,593,4017233,593,50134.253983333336,593.0,15281.598216666667,593.0,13209.2301,593.0,2174.3676222596964,6774.423271500843,6.774423271500843,84.54342998875774,25.769980129286118,22.275261551433392,654,593,61,0.9067278287461774,0.09327217125382263
2025-10-22,도봉구,169.0,369400,169,1395674,169,15379.022033333333,169.0,4896.924916666667,169.0,4341.45095,169.0,2185.798816568047,8258.426035502958,8.258426035502959,91.00013037475345,28.97588708086785,25.689058875739647,199,169,30,0.8492462311557789,0.1507537688442211
2025-10-22,동대문구,231.0,500100,231,1798414,231,22786.6447,231.0,8195.19305,231.0,5515.22075,231.0,2164.935064935065,7785.341991341991,7.7853419913419915,98.64348354978355,35.47702619047619,23.875414502164503,257,231,26,0.8988326848249028,0.10116731517509728
2025-10-22,동작구,178.0,383600,178,1393104,178,22517.812816666665,178.0,7647.6301,178.0,4455.237316666667,178.0,2155.0561797752807,7826.426966292135,7.826426966292135,126.50456638576777,42.96421404494382,25.029423127340824,210,178,32,0.8476190476190476,0.1523809523809524
2025-10-22,마포구,338.0,769400,338,2943963,338,18145.898433333332,338.0,14826.5797,338.0,9034.14305,338.0,2276.3313609467455,8709.949704142013,8.709949704142012,53.68609003944773,43.86562041420118,26.728233875739647,398,338,59,0.8492462311557789,0.14824120603015076
2025-10-22,서대문구,318.0,702400,318,2716421,318,29856.711283333334,318.0,15667.071583333334,318.0,8436.17085,318.0,2208.805031446541,8542.204402515723,8.542204402515724,93.88902919287212,49.26752070230608,26.528839150943398,375,318,57,0.848,0.152
2025-10-22,서초구,148.0,382400,148,1680767,148,18634.7856,148.0,7661.692216666667,148.0,4748.256766666666,148.0,2583.7837837837837,11356.533783783783,11.356533783783783,125.91071351351351,51.768190653153155,32.08281599099099,188,148,40,0.7872340425531915,0.2127659574468085
2025-10-22,성남시분당구,2.0,7100,2,37886,2,179.51366666666667,2.0,26.585449999999998,2.0,76.59905,2.0,3550.0,18943.0,18.943,89.75683333333333,13.292724999999999,38.299525,2,2,0,1.0,0.0
2025-10-22,성동구,129.0,331400,129,1471103,129,11146.019816666667,129.0,5625.128233333333,129.0,3861.4250666666667,129.0,2568.9922480620153,11403.899224806202,11.403899224806203,86.40325439276486,43.60564521963824,29.93352764857881,155,129,26,0.832258064516129,0.16774193548387098
2025-10-22,성북구,184.0,381200,184,1316530,184,17755.941833333334,184.0,7340.687633333333,184.0,4638.00895,184.0,2071.7391304347825,7155.054347826087,7.155054347826087,96.4996838768116,39.89504148550724,25.206570380434783,224,184,39,0.8214285714285714,0.17410714285714285
2025-10-22,송파구,214.0,516100,214,2160340,214,22406.647883333335,214.0,7802.1910333333335,214.0,5854.848866666666,214.0,2411.6822429906542,10095.046728971962,10.095046728971962,104.70396207165109,36.45883660436137,27.359106853582553,247,214,33,0.8663967611336032,0.13360323886639677
2025-10-22,양주시,1.0,4500,1,32378,1,128.11605,1.0,6.249883333333333,1.0,66.69811666666666,1.0,4500.0,32378.0,32.378,128.11605,6.249883333333333,66.69811666666666,1,1,0,1.0,0.0
2025-10-22,양천구,182.0,387700,182,1329447,182,23810.2407,182.0,7073.685716666667,182.0,4207.932866666667,182.0,2130.21978021978,7304.653846153846,7.304653846153846,130.82549835164835,38.866405036630034,23.12051025641026,206,182,24,0.883495145631068,0.11650485436893204
2025-10-22,영등포구,222.0,529300,222,2139218,222,15689.403183333334,222.0,11251.176083333334,222.0,6288.8115333333335,222.0,2384.234234234234,9636.117117117117,9.636117117117116,70.67298731231232,50.68097334834835,28.32797987987988,254,222,32,0.8740157480314961,0.12598425196850394
2025-10-22,용산구,85.0,205100,85,792701,85,7300.1465333333335,85.0,3942.310016666667,85.0,2464.0111666666667,85.0,2412.9411764705883,9325.894117647058,9.325894117647058,85.8840768627451,46.380117843137256,28.988366666666668,111,85,26,0.7657657657657657,0.23423423423423423
2025-10-22,은평구,301.0,726200,301,2214553,301,26466.63215,301.0,12220.846,301.0,7124.101166666666,301.0,2412.624584717608,7357.318936877076,7.357318936877077,87.92901046511628,40.60081727574751,23.66811018826135,354,301,53,0.8502824858757062,0.1497175141242938
2025-10-22,의정부시,4.0,13500,4,70564,4,399.7776666666667,4.0,-44.08483333333333,4.0,143.00433333333334,4.0,3375.0,17641.0,17.641,99.94441666666667,-11.021208333333332,35.751083333333334,4,4,0,1.0,0.0
2025-10-22,종로구,148.0,384000,148,1692434,148,12010.577616666667,148.0,7520.132716666667,148.0,5687.296933333333,148.0,2594.5945945945946,11435.364864864865,11.435364864864866,81.15255146396397,50.811707545045046,38.42768198198198,192,148,44,0.7708333333333334,0.22916666666666666
2025-10-22,중구,72.0,195400,72,883825,72,5132.122966666667,72.0,3690.9552,72.0,2567.243933333333,72.0,2713.8888888888887,12275.347222222223,12.275347222222223,71.27948564814815,51.26326666666667,35.65616574074074,88,72,16,0.8181818181818182,0.18181818181818182
2025-10-22,중랑구,224.0,518100,224,1648005,224,19183.5259,224.0,6837.839383333333,224.0,5370.2029,224.0,2312.9464285714284,7357.165178571428,7.357165178571428,85.640740625,30.526068675595237,23.974120089285716,247,224,23,0.9068825910931174,0.0931174089068826
2025-10-22,하남시,1.0,1500,1,4958,1,44.12728333333334,1.0,-4.961616666666667,1.0,15.9564,1.0,1500.0,4958.0,4.958,44.12728333333334,-4.961616666666667,15.9564,1,1,0,1.0,0.0
2025-10-23,강남구,189.0,459800,189,1918407,189,20175.349283333333,189.0,9382.800066666667,189.0,5539.504,189.0,2432.804232804233,10150.301587301587,10.150301587301586,106.74787980599648,49.64444479717813,29.309544973544973,239,189,50,0.7907949790794979,0.20920502092050208
2025-10-23,강동구,304.0,682400,304,2725174,304,30687.311083333334,304.0,12032.781216666666,304.0,7852.19955,304.0,2244.7368421052633,8964.388157894737,8.964388157894737,100.94510224780701,39.58151716008772,25.829603782894736,356,304,52,0.8539325842696629,0.14606741573033707
2025-10-23,강북구,162.0,357600,162,1298760,162,16235.982383333334,162.0,5716.57365,162.0,4375.837233333334,162.0,2207.4074074074074,8017.037037037037,8.017037037037037,100.22211347736626,35.28749166666667,27.01134094650206,186,162,23,0.8709677419354839,0.12365591397849462
2025-10-23,강서구,310.0,777200,310,3024149,310,43737.946833333335,310.0,11144.305,310.0,9170.658716666667,310.0,2507.0967741935483,9755.31935483871,9.75531935483871,141.09015107526884,35.949370967741935,29.58277005376344,354,310,44,0.8757062146892656,0.12429378531073447
2025-10-23,고양시덕양구,2.0,5800,2,19747,2,97.59366666666666,2.0,-17.09245,2.0,51.03411666666666,2.0,2900.0,9873.5,9.8735,48.79683333333333,-8.546225,25.51705833333333,2,2,0,1.0,0.0
2025-10-23,고양시일산동구,1.0,3400,1,17132,1,58.531,1.0,-5.719333333333334,1.0,29.71945,1.0,3400.0,17132.0,17.132,58.531,-5.719333333333334,29.71945,1,1,0,1.0,0.0
2025-10-23,고양시일산서구,1.0,3700,1,21673,1,31.666383333333332,1.0,-22.84805,1.0,35.128,1.0,3700.0,21673.0,21.673,31.666383333333332,-22.84805,35.128,1,1,0,1.0,0.0
2025-10-23,과천시,,,,,,,,,,,,,,,,,,1,0,1,0.0,1.0
2025-10-23,관악구,196.0,412600,196,1424018,196,25417.2859,196.0,8728.113666666666,196.0,4910.8609166666665,196.0,2105.1020408163267,7265.397959183673,7.265397959183673,129.6800301020408,44.531192176870746,25.055412840136054,231,196,35,0.8484848484848485,0.15151515151515152
2025-10-23,광명시,2.0,4600,2,16999,2,168.42316666666665,2.0,-12.839733333333333,2.0,52.48116666666667,2.0,2300.0,8499.5,8.4995,84.21158333333332,-6.419866666666667,26.240583333333333,4,2,2,0.5,0.5
2025-10-23,광진구,247.0,664100,247,3005820,247,16444.61825,247.0,13542.33115,247.0,8362.65315,247.0,2688.663967611336,12169.311740890687,12.169311740890688,66.57740182186235,54.8272516194332,33.856895344129555,295,247,48,0.8372881355932204,0.16271186440677965
2025-10-23,구로구,168.0,395500,168,1637487,168,17971.1606,168.0,7654.033233333334,168.0,5070.724016666667,168.0,2354.1666666666665,9746.94642857143,9.74694642857143,106.97119404761904,45.55972162698413,30.182881051587305,199,168,31,0.8442211055276382,0.15577889447236182
2025-10-23,금천구,79.0,192100,79,818508,79,16800.677066666667,79.0,4084.770016666667,79.0,2379.203916666667,79.0,2431.6455696202534,10360.860759493671,10.36086075949367,212.6667983122363,51.70594957805908,30.116505274261606,95,79,16,0.8315789473684211,0.16842105263157894
2025-10-23,김포시,4.0,19600,4,154907,4,335.5614,4.0,13.879449999999993,4.0,209.78993333333332,4.0,4900.0,38726.75,38.72675,83.89035,3.4698624999999983,52.44748333333333,6,4,2,0.6666666666666666,0.3333333333333333
