출발구,목적구,trip_count,fare_sum,fare_count,distance_m_sum,distance_count,request_to_dispatch_min_sum,request_to_dispatch_count,scheduled_to_pickup_min_sum,scheduled_to_pickup_count,ride_min_sum,ride_min_count,avg_fare,avg_distance_m,avg_distance_km,avg_request_to_dispatch_min,avg_scheduled_to_pickup_min,avg_ride_min
은평구,부천시오정구,14,49700,14,273215,14,229.1571,14,443.86605,14,732.6147833333333,14,3550.0,19515.35714285714,19.51535714285714,16.368364285714286,31.704717857142857,52.32962738095238
은평구,부천시원미구,79,311500,79,1991265,79,6222.777733333333,79,3576.5735833333333,79,4644.908133333333,79,3943.0379746835442,25205.886075949365,25.205886075949365,78.76933839662448,45.27308333333333,58.79630548523207
은평구,부평구,222,924000,222,6265504,222,14098.232633333333,222,13154.28655,222,14463.44295,222,4162.1621621621625,28222.99099099099,28.22299099099099,63.5055524024024,59.25354301801802,65.15064391891892
은평구,서구,4,18100,4,131977,4,6954.516883333334,4,101.67171666666667,4,283.3118333333333,4,4525.0,32994.25,32.99425,1738.6292208333334,25.417929166666667,70.82795833333333
은평구,서대문구,11135,21833700,11135,64919880,11135,656466.6624166666,11135,438679.5840833333,11135,258311.86151666666,11135,1960.8172429277054,5830.254153569825,5.8302541535698245,58.95524583894626,39.396460178117046,23.198191424936386
은평구,서초구,380,1422800,380,8445529,380,24526.080433333333,380,17522.3616,380,23545.515216666667,380,3744.2105263157896,22225.076315789473,22.225076315789472,64.54231692982457,46.11147789473684,61.96188214912281
은평구,성남시분당구,74,408300,74,3519233,74,12668.791299999999,74,3368.63975,74,6739.12485,74,5517.5675675675675,47557.2027027027,47.557202702702696,171.19988243243242,45.52215878378378,91.06925472972974
은평구,성남시수정구,20,94100,20,730460,20,3214.4416333333334,20,742.4383666666668,20,1419.1196333333332,20,4705.0,36523.0,36.523,160.72208166666667,37.12191833333334,70.95598166666666
은평구,성남시중원구,13,69100,13,579846,13,422.8078833333334,13,671.9428333333334,13,960.9087999999999,13,5315.384615384615,44603.53846153846,44.60353846153846,32.52368333333334,51.68791025641026,73.91606153846153
은평구,성동구,614,2176300,614,11834131,614,49934.673116666665,614,26036.597383333334,614,30704.82515,614,3544.4625407166122,19273.828990228012,19.27382899022801,81.32682918023887,42.40488173181325,50.0078585504886
은평구,성북구,530,1676400,530,7403285,530,50394.68516666666,530,22707.277299999998,530,21912.84473333333,530,3163.0188679245284,13968.462264150943,13.968462264150943,95.08431163522012,42.84391943396226,41.344990062893075
은평구,송파구,537,2377100,537,17191145,537,34090.86068333333,537,30164.617966666665,537,35286.72365,537,4426.629422718808,32013.30540037244,32.01330540037244,63.48391188702669,56.17247293606455,65.7108447858473
은평구,수원시권선구,2,11200,2,98285,2,3144.7728333333334,2,58.86533333333334,2,216.99271666666667,2,5600.0,49142.5,49.1425,1572.3864166666667,29.43266666666667,108.49635833333333
은평구,수원시영통구,1,5400,1,45641,1,1474.4936666666665,1,23.516283333333334,1,102.27588333333333,1,5400.0,45641.0,45.641,1474.4936666666665,23.516283333333334,102.27588333333333
은평구,수원시팔달구,3,17500,3,155478,3,4369.166666666666,3,63.2855,3,294.39955000000003,3,5833.333333333333,51826.0,51.826,1456.3888888888887,21.095166666666668,98.13318333333335
은평구,시흥시,13,61200,13,468700,13,21682.50215,13,312.35996666666665,13,1026.2612,13,4707.692307692308,36053.846153846156,36.05384615384616,1667.8847807692307,24.027689743589743,78.94316923076923
은평구,안산시단원구,18,100100,18,865081,18,28589.12955,18,389.9669166666667,18,2041.2813166666667,18,5561.111111111111,48060.055555555555,48.06005555555556,1588.284975,21.664828703703705,113.4045175925926
은평구,안산시상록구,12,59100,12,465923,12,21121.458916666666,12,324.58473333333336,12,1016.2925166666666,12,4925.0,38826.916666666664,38.82691666666666,1760.1215763888888,27.04872777777778,84.69104305555555
은평구,안성시,2,17000,2,181387,2,3431.7160999999996,2,56.58421666666666,2,267.85183333333333,2,8500.0,90693.5,90.6935,1715.8580499999998,28.29210833333333,133.92591666666667
은평구,안양시동안구,17,75000,17,543177,17,446.8554833333333,17,706.7640166666666,17,1234.8488833333333,17,4411.764705882353,31951.58823529412,31.951588235294118,26.285616666666666,41.57435392156862,72.63816960784314
은평구,안양시만안구,9,38100,9,264709,9,176.74745000000001,9,301.5450166666667,9,630.2024,9,4233.333333333333,29412.11111111111,29.41211111111111,19.638605555555557,33.50500185185186,70.02248888888889
은평구,양주시,313,1161200,313,6171135,313,7721.037783333333,313,12162.954983333333,313,14435.261966666667,313,3709.9041533546324,19716.086261980832,19.71608626198083,24.667852342917996,38.85928109691161,46.11904781682641
은평구,양천구,540,1492400,540,5992909,540,26968.704533333334,540,23185.9194,540,17666.982116666666,540,2763.703703703704,11097.97962962963,11.09797962962963,49.942045432098766,42.93688777777778,32.71663354938271
은평구,연수구,15,79500,15,664988,15,26759.878266666667,15,322.6138833333333,15,1466.2662833333334,15,5300.0,44332.53333333333,44.33253333333333,1783.9918844444444,21.507592222222222,97.75108555555556
은평구,연천군,1,7700,1,78442,1,1802.5515,1,37.158833333333334,1,91.35445,1,7700.0,78442.0,78.442,1802.5515,37.158833333333334,91.35445
은평구,영등포구,1698,5350900,1698,21144848,1698,283785.61371666664,1698,65191.676166666664,1698,59195.82361666667,1698,3151.2956419316843,12452.796230859834,12.452796230859834,167.12933670003926,38.39321329014527,34.86208693561052
은평구,용산구,1192,3710600,1192,14929491,1192,127415.74705,1192,48175.469866666666,1192,54241.28143333333,1192,3112.9194630872485,12524.740771812081,12.52474077181208,106.8924052432886,40.41566263982103,45.504430732662186
은평구,용인시기흥구,3,17800,3,158861,3,4788.024766666666,3,75.01866666666666,3,326.59973333333335,3,5933.333333333333,52953.666666666664,52.95366666666666,1596.0082555555555,25.00622222222222,108.86657777777778
은평구,용인시수지구,1,6000,1,54108,1,1923.5455499999998,1,31.338666666666665,1,106.85028333333334,1,6000.0,54108.0,54.108,1923.5455499999998,31.338666666666665,106.85028333333334
은평구,용인시처인구,9,65100,9,646151,9,16167.799666666666,9,340.8118333333333,9,896.7407,9,7233.333333333333,71794.55555555556,71.79455555555556,1796.422185185185,37.86798148148148,99.63785555555555
은평구,은평구,33143,52999900,33143,96452636,33143,1802131.9921333333,33143,1118513.7326333332,33143,417005.49528333335,33143,1599.1280209999095,2910.1963008780135,2.9101963008780136,54.37443780386004,33.74811370827424,12.582008124893141
은평구,의정부시,292,1244500,292,8667483,292,12343.093883333333,292,17090.365783333335,292,18223.401866666667,292,4261.986301369863,29683.16095890411,29.68316095890411,42.27086946347032,58.52864994292238,62.408910502283106
은평구,종로구,2762,7470000,2762,26342393,2762,235905.09056666668,2762,102672.06083333334,2762,100626.54011666667,2762,2704.561911658219,9537.434105720493,9.537434105720493,85.41096689596911,37.173085022930245,36.4324909908279
은평구,중구,977,2895100,977,10956366,977,102240.85558333332,977,27812.512766666667,977,39495.08031666667,977,2963.254861821904,11214.294779938587,11.214294779938587,104.64775392357556,28.467259740702833,40.42485191061071
은평구,중랑구,486,1770900,486,10123068,486,15664.665633333334,486,21096.55335,486,23905.320583333334,486,3643.8271604938273,20829.35802469136,20.82935802469136,32.231822290809326,43.408545987654314,49.18790243484225
은평구,파주시,32,122600,32,746236,32,48146.60588333334,32,900.5179833333333,32,1532.7159333333334,32,3831.25,23319.875,23.319875,1504.5814338541668,28.141186979166665,47.89737291666667
은평구,평택시,20,175700,20,1886635,20,32493.193033333333,20,520.0146833333333,20,3233.972566666667,20,8785.0,94331.75,94.33175,1624.6596516666666,26.000734166666668,161.69862833333335
은평구,하남시,58,278300,58,2161262,58,5908.203433333333,58,2664.4514666666664,58,4166.7285,58,4798.275862068966,37263.137931034486,37.263137931034485,101.86557643678161,45.93881839080459,71.84014655172415
의왕시,영등포구,1,3600,1,20940,1,109.23816666666667,1,11.340166666666667,1,58.38905,1,3600.0,20940.0,20.94,109.23816666666667,11.340166666666667,58.38905
의정부시,강남구,13,63500,13,497636,13,1459.57665,13,-197.9533,13,684.9438,13,4884.615384615385,38279.692307692305,38.27969230769231,112.27512692307693,-15.227176923076923,52.687984615384615
의정부시,강동구,24,106700,24,768887,24,2380.64405,24,-79.42979999999999,24,1333.6417833333333,24,4445.833333333333,32036.958333333332,32.03695833333333,99.19350208333333,-3.3095749999999993,55.568407638888885
의정부시,강북구,14,45500,14,212493,14,1201.834,14,-53.34126666666667,14,615.8439333333333,14,3250.0,15178.07142857143,15.17807142857143,85.84528571428572,-3.8100904761904766,43.98885238095238
의정부시,강서구,21,105100,21,839283,21,2239.0678833333336,21,-263.8089,21,1155.1861833333332,21,5004.761904761905,39965.857142857145,39.965857142857146,106.62228015873018,-12.562328571428571,55.00886587301587
의정부시,고양시덕양구,1,4000,1,25806,1,24.63533333333333,1,55.55833333333333,1,50.878883333333334,1,4000.0,25806.0,25.806,24.63533333333333,55.55833333333333,50.878883333333334
의정부시,관악구,6,32000,6,269996,6,959.483,6,-14.195183333333333,6,357.68815,6,5333.333333333333,44999.333333333336,44.99933333333333,159.91383333333332,-2.3658638888888888,59.614691666666666
의정부시,광진구,5,20600,5,138394,5,421.86521666666664,5,46.78156666666666,5,294.1267833333333,5,4120.0,27678.8,27.6788,84.37304333333333,9.356313333333333,58.825356666666664
의정부시,구로구,13,67200,13,555718,13,1872.1398833333333,13,4.085683333333334,13,1010.0158666666666,13,5169.2307692307695,42747.53846153846,42.74753846153846,144.01076025641026,0.31428333333333336,77.6935282051282
의정부시,금천구,4,23900,4,215820,4,625.2637166666666,4,4.129183333333334,4,363.4042666666667,4,5975.0,53955.0,53.955,156.31592916666665,1.0322958333333334,90.85106666666667
의정부시,노원구,124,410200,124,1517281,124,8716.338483333333,124,-603.2454166666666,124,3900.691333333333,124,3308.064516129032,12236.137096774193,12.236137096774193,70.29305228494623,-4.864882392473118,31.45718817204301
의정부시,도봉구,45,100100,45,329157,45,2639.3431833333334,45,-235.19305000000003,45,912.05625,45,2224.4444444444443,7314.6,7.3146,58.65207074074074,-5.2265122222222224,20.267916666666665
의정부시,동대문구,2,7500,2,45554,2,131.1247666666667,2,-163.64155,2,74.20076666666668,2,3750.0,22777.0,22.777,65.56238333333334,-81.820775,37.10038333333334
의정부시,동작구,3,14800,3,117079,3,396.15933333333334,3,-8.047183333333336,3,287.5819,3,4933.333333333333,39026.333333333336,39.02633333333333,132.05311111111112,-2.6823944444444456,95.86063333333334
의정부시,서대문구,5,21400,5,149830,5,586.9157333333333,5,9.375666666666664,5,375.07804999999996,5,4280.0,29966.0,29.966,117.38314666666665,1.8751333333333329,75.01561
의정부시,성동구,4,16600,4,112974,4,415.28616666666665,4,-1.8058333333333376,4,174.1849,4,4150.0,28243.5,28.2435,103.82154166666666,-0.4514583333333344,43.546225
의정부시,성북구,2,7300,2,41076,2,136.11205,2,24.322883333333333,2,109.62083333333332,2,3650.0,20538.0,20.538,68.056025,12.161441666666667,54.81041666666666
의정부시,송파구,4,19700,4,154973,4,497.8797833333333,4,-66.09573333333333,4,217.06021666666666,4,4925.0,38743.25,38.74325,124.46994583333333,-16.523933333333332,54.265054166666665
의정부시,양천구,3,15800,3,131736,3,410.4551666666666,3,79.58921666666667,3,220.33794999999998,3,5266.666666666667,43912.0,43.912,136.81838888888888,26.52973888888889,73.44598333333333
의정부시,영등포구,2,10100,2,80887,2,201.41783333333336,2,-2.8932166666666683,2,185.4606,2,5050.0,40443.5,40.4435,100.70891666666668,-1.4466083333333342,92.7303
의정부시,용산구,1,4700,1,35289,1,77.87033333333333,1,-18.195333333333334,1,59.15371666666667,1,4700.0,35289.0,35.289,77.87033333333333,-18.195333333333334,59.15371666666667
의정부시,은평구,3,10900,3,61241,3,344.58506666666665,3,1.0090000000000003,3,154.33245,3,3633.3333333333335,20413.666666666668,20.413666666666668,114.86168888888888,0.33633333333333343,51.44415
의정부시,의정부시,8,14800,8,47271,8,631.0515,8,16.469433333333335,8,122.72351666666665,8,1850.0,5908.875,5.908875,78.8814375,2.058679166666667,15.340439583333332
의정부시,종로구,1,4000,1,25271,1,55.522450000000006,1,-7.375883333333333,1,66.86021666666666,1,4000.0,25271.0,25.271,55.522450000000006,-7.375883333333333,66.86021666666666
의정부시,중구,5,19100,5,116477,5,761.83435,5,-79.45235,5,290.83745,5,3820.0,23295.4,23.2954,152.36687,-15.890469999999999,58.16749
의정부시,중랑구,42,157300,42,946536,42,3972.3296666666665,42,-852.6677,42,1670.9086833333333,42,3745.2380952380954,22536.571428571428,22.536571428571428,94.57927777777778,-20.301611904761906,39.78354007936508
종로구,가평군,8,52200,8,495846,8,12723.213733333334,8,175.26355,8,747.9626666666667,8,6525.0,61980.75,61.98075,1590.4017166666667,21.90794375,93.49533333333333
종로구,강남구,891,2972300,891,14805290,891,36769.952216666665,891,38605.160566666666,891,44425.12201666667,891,3335.914702581369,16616.48709315376,16.616487093153758,41.268184306023194,43.327901870557426,49.859845136550696
종로구,강동구,596,2142500,596,11436051,596,17279.56295,596,31631.45945,596,32282.831433333333,596,3594.798657718121,19188.00503355705,19.188005033557047,28.9925552852349,53.072918540268454,54.16582455257271
종로구,강북구,1326,3112400,1326,10522981,1326,54019.79323333333,1326,52597.14558333333,1326,40960.81705,1326,2347.209653092006,7935.883107088989,7.935883107088989,40.73890892408245,39.66602231020613,30.89051059577677
종로구,강서구,1394,4903000,1394,26078090,1394,47214.90741666667,1394,71568.35425,1394,75985.62263333333,1394,3517.2166427546626,18707.381635581063,18.707381635581065,33.870091403634625,51.34028281922525,54.5090549736968
종로구,계양구,24,103700,24,732614,24,38238.49246666667,24,655.6336333333334,24,1813.3452166666668,24,4320.833333333333,30525.583333333332,30.525583333333334,1593.2705194444445,27.318068055555557,75.55605069444445
종로구,고양시덕양구,336,1132800,336,5756297,336,9486.065166666667,336,14616.687,336,18486.155383333335,336,3371.4285714285716,17131.83630952381,17.13183630952381,28.23233680555556,43.50204464285714,55.01831959325397
종로구,고양시일산동구,207,845100,207,5613612,207,8695.591316666667,207,11517.412616666667,207,12375.459933333334,207,4082.608695652174,27118.898550724636,27.118898550724637,42.007687520128826,55.63967447665056,59.784830595813204
종로구,고양시일산서구,198,917300,198,6939035,198,6119.420166666667,198,9953.96945,198,14657.750766666666,198,4632.828282828283,35045.631313131315,35.04563131313132,30.90616245791246,50.272572979797985,74.02904427609427
종로구,과천시,73,269000,73,1551764,73,1977.2234666666666,73,3670.10405,73,4712.893816666667,73,3684.931506849315,21257.04109589041,21.25704109589041,27.085252968036528,50.275397945205476,64.5601892694064
종로구,관악구,429,1383200,429,6473798,429,13779.92935,429,23025.922166666667,429,25387.9713,429,3224.242424242424,15090.438228438228,15.090438228438229,32.12104743589744,53.673478243978245,59.17942027972028
종로구,광명시,82,310500,82,1873815,82,2737.5721166666667,82,4509.293616666667,82,6028.94045,82,3786.5853658536585,22851.40243902439,22.85140243902439,33.38502581300813,54.991385569105695,73.52366402439024
종로구,광주시,8,42100,8,350965,8,11163.8682,8,245.82005,8,744.2149333333333,8,5262.5,43870.625,43.870625,1395.483525,30.72750625,93.02686666666666
종로구,광진구,560,1663900,560,6404106,560,36221.051666666666,560,32206.2004,560,24199.4864,560,2971.25,11435.903571428571,11.435903571428572,64.6804494047619,57.511072142857145,43.213368571428575
종로구,구로구,811,2889000,811,15963349,811,30893.97908333333,811,47153.09616666667,811,61145.8315,811,3562.268803945746,19683.537607891492,19.68353760789149,38.09368567612002,58.14191882449651,75.39559987669544
종로구,구리시,183,599200,183,2831904,183,4361.9169,183,7526.459633333333,183,8896.612316666668,183,3274.3169398907103,15474.88524590164,15.474885245901639,23.835611475409838,41.128194717668485,48.615367850637526
종로구,군포시,2,9200,2,69909,2,1444.6995,2,83.29271666666666,2,146.10289999999998,2,4600.0,34954.5,34.9545,722.34975,41.64635833333333,73.05144999999999
종로구,금천구,233,810100,233,4309564,233,6429.52635,233,11483.72675,233,14525.448666666667,233,3476.824034334764,18495.982832618025,18.495982832618026,27.594533690987124,49.28638090128755,62.34098140200286
종로구,김포시,399,1934400,399,14536845,399,15823.947216666667,399,24627.956483333335,399,30001.157483333332,399,4848.12030075188,36433.1954887218,36.4331954887218,39.65901558061822,61.72420171261488,75.1908708855472
종로구,남구,13,67700,13,561100,13,19735.07715,13,419.57410000000004,13,1291.02415,13,5207.692307692308,43161.53846153846,43.16153846153846,1518.0828576923077,32.27493076923077,99.30955
종로구,남동구,40,198200,40,1582704,40,31616.13333333333,40,1159.5774333333334,40,3732.218766666667,40,4955.0,39567.6,39.5676,790.4033333333333,28.989435833333335,93.30546916666667
종로구,남양주시,422,1663500,422,10578721,422,12173.286166666667,422,20748.543,422,26129.2705,422,3941.9431279620853,25068.05924170616,25.06805924170616,28.846649684044234,49.16716350710901,61.91770260663507
종로구,노원구,3183,9662000,3183,39981899,3183,103459.21195,3183,172035.96695,3183,142298.58255,3183,3035.5010995915804,12561.074143889413,12.561074143889412,32.50367953188815,54.048371646245684,44.70580664467483
종로구,도봉구,1344,4190900,1344,17905317,1344,44626.53656666667,1344,73563.18098333334,1344,64828.08288333333,1344,3118.2291666666665,13322.408482142857,13.322408482142857,33.204268278769845,54.73450966021826,48.23518071676587
종로구,동구,1,4900,1,38712,1,1736.0977166666667,1,18.144833333333334,1,66.10271666666667,1,4900.0,38712.0,38.712,1736.0977166666667,18.144833333333334,66.10271666666667
종로구,동대문구,2202,4372700,2202,14091200,2202,88189.52365,2202,95594.44551666667,2202,64042.539816666664,2202,1985.7856494096277,6399.2733878292465,6.399273387829247,40.049738260672115,43.41255473054799,29.083805547986678
종로구,동두천시,25,137200,25,1181558,25,40184.95138333333,25,747.3624666666667,25,2073.42295,25,5488.0,47262.32,47.26232,1607.3980553333333,29.894498666666667,82.936918
종로구,동작구,617,2040100,617,8087208,617,26674.54735,617,30531.541116666667,617,31725.340966666667,617,3306.482982171799,13107.306320907617,13.107306320907616,43.23265372771475,49.48385918422474,51.418704970286335
종로구,마포구,2596,6064780,2596,20828712,2596,94421.79573333333,2596,110307.63886666666,2596,75584.69801666666,2596,2336.2018489984594,8023.386748844376,8.023386748844375,36.3720322547509,42.491386312275296,29.115831285310733
종로구,부천시소사구,178,815700,178,5461648,178,3741.2691333333332,178,7183.376333333333,178,14916.401933333333,178,4582.5842696629215,30683.415730337078,30.683415730337078,21.018365917602996,40.3560468164794,83.80001086142322
종로구,부천시오정구,33,129300,33,812883,33,607.7034333333334,33,1296.5944833333333,33,2238.75445,33,3918.181818181818,24632.81818181818,24.63281818181818,18.415255555555557,39.290741919191916,67.84104393939394
종로구,부천시원미구,231,939900,231,6218156,231,5686.889133333333,231,9953.781166666668,231,17679.478750000002,231,4068.8311688311687,26918.424242424244,26.918424242424244,24.618567676767675,43.08996176046176,76.53454004329005
종로구,부평구,18,81300,18,599326,18,27722.154133333333,18,397.96259999999995,18,1697.82795,18,4516.666666666667,33295.88888888889,33.29588888888889,1540.119674074074,22.10903333333333,94.32377500000001
종로구,서구,60,291000,60,2285601,60,110228.6718,60,1557.8954833333335,60,5171.31695,60,4850.0,38093.35,38.09335,1837.14453,25.964924722222225,86.18861583333334
종로구,서대문구,3267,6769500,3267,18181628,3267,92361.33813333334,3267,145681.9754,3267,68256.6105,3267,2072.0844811753905,5565.236608509335,5.565236608509335,28.270994225079075,44.59197288031833,20.89274885215794
종로구,서초구,733,2313900,733,9472679,733,25872.4644,733,37197.53573333333,733,33859.417733333335,733,3156.7530695770806,12923.163710777626,12.923163710777626,35.296677216916784,50.74697917235107,46.192930059117785
종로구,성남시분당구,199,868600,199,6183965,199,8746.152399999999,199,10318.89445,199,13739.685733333334,199,4364.824120603015,31075.201005025127,31.075201005025125,43.950514572864314,51.85374095477387,69.04364690117254
종로구,성남시수정구,334,1256100,334,7528895,334,7881.663716666667,334,13265.047883333333,334,20395.913633333334,334,3760.7784431137725,22541.601796407187,22.541601796407186,23.597795558882236,39.7157122255489,61.06560968063872
종로구,성남시중원구,31,131300,31,901306,31,963.4709833333334,31,1661.97755,31,2192.9168833333333,31,4235.4838709677415,29074.387096774193,29.074387096774192,31.07970913978495,53.61217903225807,70.73925430107526
종로구,성동구,1173,2104800,1173,6578897,1173,40870.57653333333,1173,49723.8461,1173,30701.37253333333,1173,1794.373401534527,5608.607843137255,5.608607843137255,34.842776243250924,42.39032063086104,26.173378118783745
종로구,성북구,3278,6178700,3278,17143631,3278,104941.87643333334,3278,152165.57091666668,3278,72574.14533333333,3278,1884.8993288590605,5229.905735204393,5.229905735204393,32.01399525116941,46.42024738153346,22.139763677038847
종로구,송파구,456,1664100,456,8925101,456,17127.398516666668,456,24813.300333333333,456,26273.351233333335,456,3649.342105263158,19572.589912280702,19.5725899122807,37.56008446637427,54.41513230994152,57.616998318713456
종로구,수원시권선구,14,72400,14,595518,14,25471.475666666665,14,413.1496166666667,14,1430.0462166666666,14,5171.428571428572,42537.0,42.537,1819.391119047619,29.510686904761908,102.14615833333333
종로구,수원시영통구,9,46400,9,381023,9,15606.859783333333,9,226.7162833333333,9,743.8353166666667,9,5155.555555555556,42335.88888888889,42.33588888888889,1734.0955314814814,25.190698148148144,82.64836851851852
종로구,수원시장안구,3,15100,3,122364,3,6192.2864500000005,3,167.93911666666668,3,334.70998333333335,3,5033.333333333333,40788.0,40.788,2064.0954833333335,55.97970555555556,111.56999444444445
종로구,수원시팔달구,3,15900,3,133004,3,5655.993166666667,3,78.2895,3,300.5815,3,5300.0,44334.666666666664,44.334666666666664,1885.3310555555556,26.096500000000002,100.19383333333333
종로구,시흥시,20,96200,20,750310,20,36335.18786666667,20,701.15355,20,2276.7914833333334,20,4810.0,37515.5,37.5155,1816.7593933333333,35.0576775,113.83957416666667
종로구,안산시단원구,46,261600,46,2316208,46,81389.35986666667,46,1047.0227333333332,46,4445.731083333333,46,5686.95652173913,50352.34782608696,50.35234782608696,1769.3339101449276,22.761363768115938,96.64632789855072
종로구,안산시상록구,30,164000,30,1399541,30,55413.03403333334,30,648.29065,30,3095.8328833333335,30,5466.666666666667,46651.36666666667,46.65136666666667,1847.1011344444446,21.609688333333334,103.19442944444445
종로구,안성시,4,30000,4,302586,4,7417.051816666667,4,116.30305,4,415.99001666666663,4,7500.0,75646.5,75.6465,1854.2629541666668,29.0757625,103.99750416666666
종로구,안양시동안구,73,297100,73,1995124,73,2245.1290833333333,73,3963.77175,73,6316.185266666666,73,4069.8630136986303,27330.465753424658,27.330465753424658,30.755192922374427,54.29824315068493,86.52308584474885
종로구,안양시만안구,68,295400,68,2088856,68,2287.7840166666665,68,4220.289566666666,68,5181.263116666667,68,4344.117647058823,30718.470588235294,30.718470588235295,33.64388259803921,62.06308186274509,76.19504583333334
종로구,양주시,233,1119300,233,8770187,233,8891.66475,233,14152.977916666667,233,18378.132766666666,233,4803.862660944206,37640.28755364807,37.64028755364807,38.161651287553646,60.742394492131616,78.87610629470672
종로구,양천구,437,1498600,437,7770199,437,11832.9702,437,17901.975766666666,437,24854.65215,437,3429.29061784897,17780.775743707094,17.780775743707093,27.077735011441646,40.96561960335622,56.87563421052632
종로구,양평군,26,163800,26,1526473,26,5785.195983333333,26,1495.5603166666665,26,2561.572666666667,26,6300.0,58710.5,58.7105,222.50753782051282,57.521550641025634,98.52202564102565
종로구,여주군,2,16700,2,175277,2,3910.71005,2,176.35866666666664,2,340.93483333333336,2,8350.0,87638.5,87.6385,1955.355025,88.17933333333332,170.46741666666668
종로구,연수구,12,64800,12,549084,12,22446.43415,12,290.3466666666667,12,1357.7552333333333,12,5400.0,45757.0,45.757,1870.5361791666667,24.195555555555558,113.14626944444444
종로구,영등포구,939,2841700,939,11479412,939,29804.906750000002,939,41349.766683333335,939,44163.45055,939,3026.304579339723,12225.145899893503,12.225145899893503,31.74111474973376,44.03596025914093,47.03242870074548
종로구,오산시,6,38800,6,365032,6,10081.16,6,133.57173333333333,6,611.6764499999999,6,6466.666666666667,60838.666666666664,60.83866666666666,1680.1933333333334,22.261955555555556,101.946075
종로구,용산구,1295,2711500,1295,8559844,1295,43282.523916666665,1295,51790.45441666667,1295,38410.4933,1295,2093.8223938223937,6609.918146718147,6.609918146718147,33.42279839124839,39.992628893178896,29.66061258687259
종로구,용인시기흥구,8,40900,8,335353,8,12862.053816666667,8,227.31481666666667,8,610.2317166666667,8,5112.5,41919.125,41.919125,1607.7567270833333,28.414352083333334,76.27896458333333
종로구,용인시수지구,22,107000,22,841369,22,38556.84061666667,22,517.8801333333333,22,1844.82505,22,4863.636363636364,38244.045454545456,38.24404545454546,1752.5836643939394,23.54000606060606,83.8556840909091
종로구,용인시처인구,1,5500,1,47598,1,1504.01805,1,33.774166666666666,1,71.58738333333334,1,5500.0,47598.0,47.598,1504.01805,33.774166666666666,71.58738333333334
종로구,은평구,2501,6422300,2501,22790714,2501,65210.4161,2501,113174.59028333334,2501,83793.16425,2501,2567.8928428628546,9112.640543782487,9.112640543782486,26.073736945221913,45.25173541916567,33.50386415433827
종로구,의왕시,5,21400,5,148601,5,3910.695333333333,5,241.75273333333334,5,485.75243333333333,5,4280.0,29720.2,29.720200000000002,782.1390666666666,48.350546666666666,97.15048666666667
종로구,의정부시,273,1059800,273,6634141,273,7376.268466666667,273,11301.190083333333,273,18250.1634,273,3882.051282051282,24300.882783882786,24.300882783882784,27.019298412698415,41.39630067155067,66.85041538461539
종로구,이천시,2,12800,2,119611,2,3887.6402166666667,2,75.76616666666666,2,180.76116666666667,2,6400.0,59805.5,59.8055,1943.8201083333333,37.88308333333333,90.38058333333333
종로구,종로구,6501,10139900,6501,19932718,6501,321069.38001666666,6501,257603.52046666667,6501,93863.62056666666,6501,1559.7446546685126,3066.100292262729,3.066100292262729,49.3876911270061,39.62521465415577,14.438335727836742
종로구,중구,1614,2837700,1614,8580782,1614,363808.81235,1614,55423.0524,1614,40976.07018333333,1614,1758.17843866171,5316.469640644362,5.316469640644362,225.4081860904585,34.338942007434945,25.38789974184221
종로구,중랑구,892,2637200,892,10327009,892,24016.19438333333,892,41550.352366666666,892,41740.43358333333,892,2956.5022421524664,11577.364349775784,11.577364349775785,26.923984734678623,46.581112518684606,46.794208053064274
종로구,파주시,36,183000,36,1488718,36,43297.376833333336,36,1311.66055,36,2646.424233333333,36,5083.333333333333,41353.27777777778,41.353277777777784,1202.704912037037,36.43501527777778,73.51178425925926
종로구,평택시,4,29500,4,294547,4,7551.212433333333,4,103.64716666666666,4,482.4591166666667,4,7375.0,73636.75,73.63675,1887.8031083333333,25.911791666666666,120.61477916666668
종로구,포천시,5,26800,5,224901,5,8677.607216666667,5,124.91550000000001,5,425.95011666666664,5,5360.0,44980.2,44.980199999999996,1735.5214433333335,24.9831,85.19002333333333
종로구,하남시,247,964700,247,6058905,247,7703.840566666667,247,11909.106033333333,247,15857.830066666667,247,3905.668016194332,24529.97975708502,24.52997975708502,31.189637921727396,48.21500418353576,64.2017411605938
종로구,화성시,20,117400,20,1048883,20,36372.626183333334,20,555.5069166666667,20,2211.7579666666666,20,5870.0,52444.15,52.44415,1818.6313091666666,27.775345833333336,110.58789833333333
중구,강남구,880,2623200,880,11127162,880,82795.9991,880,52085.7859,880,36316.56965,880,2980.909090909091,12644.502272727274,12.644502272727273,94.08636261363637,59.188393068181824,41.26882914772727
중구,강동구,481,1761600,481,10188903,481,21625.651266666668,481,27240.201033333335,481,24590.315433333333,481,3662.3700623700624,21182.75051975052,21.18275051975052,44.95977394317394,56.63243458073458,51.12331690921691
중구,강북구,531,1489100,531,5454918,531,63212.8909,531,27517.688216666666,531,21758.508716666667,531,2804.331450094162,10272.915254237289,10.272915254237288,119.04499227871939,51.822388355304454,40.976475925925925
중구,강서구,747,2683800,747,15190604,747,27338.046316666667,747,40853.005366666664,747,39048.40933333333,747,3592.7710843373493,20335.480589022758,20.335480589022758,36.59711688978135,54.68943154841588,52.27364033913431
